,user_id,business_id,text,date,compliment_count
9718,GfA_elgaiMK382tKFMCzdA,hwiQp_Tkbyr8HasV8oUxvA,"['make', 'sure', 'read', 'order', 'back', 'two', 'mess', 'last', 'two', 'carri', 'order', ""n't"", 'even', 'say', 'sorri']",2014-04-26 00:52:58,0
9719,MAedOa7VP_T7wEVaHnQPeg,dsvLqlcYaD0QbVGjVKm-lg,"['great', 'place', '!']",2015-07-27 17:02:56,0
9720,4U2cruCiKdzjbmoy4K0PrQ,JtJnFY3tThBoxpDMxLFLow,"['too', 'littl', 'much']",2016-07-02 05:07:23,0
9721,mMSsuZsXGIK9BNXNfI9lKw,lJDnML8EVAc_muLXhN32Yw,"['great', 'stop']",2013-01-07 13:57:17,0
9722,hJrMCkPm6JOkb4Jf5h4rYA,FM9dsoFUiwRiV31bnPElEA,"['pan-mediterranean', 'menu', 'authent', 'pan-arab', 'staff', 'ownership', 'thi', 'metro', 'madison', 'best-in-class', 'restaur', '!']",2012-04-12 01:07:30,0
9723,DFDR0__WVbV4-h8Elv0nag,biQlddhmaimJ9KRVi_s_1g,"['great', 'breakfast', '!']",2011-07-10 16:05:00,0
9724,63DqgTaMMBUWXVCMuI5Opw,iFlr0eG_qH-cgXFhji7gbQ,"['awesom', 'servic', 'food', '!', 'bartend', 'best', '!']",2015-01-31 16:10:45,0
9725,fikA-BGroLb-cGGBU97otg,ZKlprQqBWOQnQZblJfVPwg,"['great', 'sandwhich', '!', '!']",2011-11-11 18:54:43,0
9726,E3xpr996watZyp6P0587Ow,K-haZKqNHIJwWlFvbnn7vA,"['madisonian', 'love', 'coffe', 'saturday', 'morn', '!', 'holi', 'long', 'line', '!']",2012-10-06 15:26:29,0
9727,jw1hG8rLr9zTgD_p5EfhuA,nD_SylumoZnWevDlWcyGcQ,"['first', 'impress', 'good', 'I', 'use', 'gp', 'otto', 'thi', 'price', 'will', 'tri', 'food', 'actual', 'good']",2014-02-01 00:54:11,0
9728,D2yFCcW1iPJlQDKC5mCArQ,-pV9kWNoA9vyHfM_auYecA,"['pseudo', 'sue', 'almost', 'alway', 'tap', '!']",2014-01-11 21:17:15,0
9729,6oLPAAKu2S62AKZ0hXd7bw,yVYteK2Ootg37Gh2SIPihA,"['food', 'delici', '!', 'fountain', 'pop', 'tast', 'water']",2017-06-11 18:36:16,0
9730,2PGRMer35ksjk1LPxCuhEw,9urG14qwHtGRpQQUYY2y9A,"['So', 'fresh', '&', 'tasti', '!', 'It', ""'s"", 'strawberri', 'season', 'dig', '!']",2011-07-24 17:26:19,0
9731,5hB7FRgZ8dPOyOr1Pe_MUg,p4qvXkb34X8hgidxEZ33Gw,"['hop', 'sunday', 'afternoon', '!']",2012-04-29 18:37:45,0
9732,OFLa6P6TBSWnn7vzx9HYeA,aRbUf7je5wv5ihTrB4vDhA,"['great', 'food', '!', 'will', 'definit', 'go', 'back']",2016-02-21 17:54:41,0
9733,0ohwfj4m3x_K7im5v5-cHA,0ETtpZSd6f7q_-o-7gutPg,"['love', 'select', 'crepe', 'simpl', 'adventur', 'nice', 'price', 'big', 'up']",2014-07-27 23:08:37,0
9734,_DsZdE4gr--4EP9o2BboIA,RGCiOM52mBI6_Wyfx2xO6A,"['make', 'sure', 'put', 'salt', 'food', 'sure', ""n't""]",2016-12-23 00:17:27,0
9735,4iKoIFeFz8XJqYxaLhNxnA,i60v66vwf1A13YqcIqGD_A,"['A', 'M', 'A', 'Z', 'I', 'N', 'G', '!', '!']",2012-06-16 23:39:56,0
9736,hJrMCkPm6JOkb4Jf5h4rYA,nJClfvVwSrr2uuo_y2wO4w,"['busi', 'place', 'good', 'food', 'understaf', 'reason', 'price', 'most', 'palestinian-styl', 'dish']",2011-05-26 01:39:54,0
9737,1q4FDY-fcI9zKSCK8fY1oQ,H_og8Pdq2ijAx1QrWjCMNQ,"['front', 'end', 'staff', 'manag', 'not', 'friendli']",2015-11-09 04:53:39,0
9738,EqZRpkpkWf54rwfnq5MUsw,YUjiBKnlvfLkjFmUCqZf6A,"['roast', 'banana', 'cashew', 'heath', 'crunch', 'carrot', 'cake', 'pistachio', 'almond']",2012-07-21 18:02:05,0
9739,DJTS8UF_YhnziyyPMm5ZRA,jSmVW-fLYgy6TA--N3B4Rw,"['best', 'steak', 'burrito', 'town', 'one', 'mexican', 'express', 'restaur', '!']",2012-12-16 20:29:21,0
9740,awTTscPCbwDZFaLjNeFZNw,98wHSByl7JRdrYcMuFfGeA,"['veri', 'delici', 'quich', 'homemad', 'soup', '!']",2016-07-12 16:16:25,0
9741,hJrMCkPm6JOkb4Jf5h4rYA,RJNAeNA-209sctUO0dmwuA,"['wow', '!', 'No', 'wait', 'sunday', 'night']",2011-11-21 03:49:36,0
9742,-i-M_pYUdknju7vKdOenOA,FUX9h1a37GJn9ge1baiNuw,"['cash', 'rememb', 'bring', 'cash']",2015-06-03 22:23:17,0
9743,hJrMCkPm6JOkb4Jf5h4rYA,l6ChWz5fwhkvuEmThuFl5w,"['great', 'beverag', 'all-vegan', 'bakeri', 'select', 'A', 'willi', 'street', 'institut', 'reason', 'price']",2011-09-24 22:38:00,0
9744,xW6l4MSydwwKw95ujbFu6w,lbFkq0Ac2nXeeWBCJ0jZRA,"['good', 'stuff', '!']",2016-03-22 20:04:12,0
9745,g1tL61rP6VvDIy_aONK9Mg,FMMNajth88mWX76QVp6N9Q,"['best', 'place', 'madison', 'surround', 'place', 'best', 'lunch', 'buffet', '!']",2013-05-27 18:33:23,0
9746,zJ5Ic_mW2S9x6Bl_qxC5pg,xVpE01l6ZXdEtVf5PkRpDg,"['fantast', '!', 'We', 'whim', 'one', 'night', 'everyon', 'love', 'entre']",2016-11-25 15:10:38,0
9747,xw3yxSSq8_FLS87YotiNcQ,7kpF2ohwt0PPi-cK69R1_g,"['thi', 'restaur', 'doesnt', 'repres', 'authent', 'colombian', 'food', 'realli', 'tast', 'like', 'I', 'bandeja', 'paisa', 'chicharron', 'thin', 'rice', 'cold', 'bean', 'unflavor', 'also', 'chorizo', '``', 'colombian', 'sausag', ""''"", 'contrari', 'manag', 'insist', 'chorizo', 'cold', 'cook', '!']",2012-12-28 06:06:12,0
9748,wgylCBAxHb8JC-iXbXayvg,VfWX3UCKvUnVktdOuR8TwA,"['the', 'bao', 'bun', 'amaz', '!', 'when', 'madison', 'alway', 'stop', 'shop']",2017-08-12 20:34:22,0
9749,F3l0yzmAeSI7us-aiPxp3Q,RDQ_812x82H72J7C6jG36Q,"['delici', '!']",2018-04-20 11:59:46,0
9750,GhD8KXWoHbMpINl-LZ1ocA,dn4sJtGlaf9fC7gS7YijEg,"['Do', ""n't"", 'forget', 'get', 'spici', 'mayo', 'habañero', 'sauc', 'sushi', '!']",2014-12-05 14:21:40,0
9751,-LowqD7TL2-UheyABIOJjQ,6AwirUhnpzMZynePZbrdBQ,"['absolut', 'live', 'place', '...', 'over', '27', 'year', 'ago', 'announc', 'engag', '...']",2014-01-14 01:52:34,0
9752,ywgD3xr9zY6C80j3n3-3Ow,ibVJ52iBKcheyLNOPGU8jg,"['Go', 'michael', ""'s"", 'custard', 'culver', ""'s"", 'okay', 'fast', 'food', ""'s""]",2015-10-03 16:11:40,0
9753,I6v154ATq85lRlMJyWJeFg,HY123qqsjVwmurS7hcCSkw,"['regular', 'menu', 'til', '10:00', 'late', 'night', 'menu', 'til', 'midnight']",2015-10-17 03:29:33,0
9754,g4xEwDW4hcEDarFsmzZPYQ,Dcj69NZJnbJhK-YHP_nULA,"['aioli', 'superb', 'garlic', 'still', 'fave', 'Do', ""n't"", 'miss', 'frite']",2012-04-28 16:26:12,0
9755,JLHLyVmWEnIRJj8e2XA4IA,5p5YW_5bMOSuLIQjkJPO3w,"['love', 'come', 'great', 'food', 'We', 'felt', 'welcom', 'like', 'famili']",2017-10-26 01:41:27,0
9756,5hB7FRgZ8dPOyOr1Pe_MUg,9Hn3FW37916i3ED7sLZCQg,"['great', 'breakfast', 'buffet']",2012-04-29 15:50:43,0
9757,u0ZIoHFTYoGxhxy7H608Jg,jte_XM9Zo7TX86jlKwq5gg,"['had', 'dinner', 'food', 'excel', 'super', 'servic']",2017-05-04 03:43:44,0
9758,SfCRV_z968sQytgpQ8wiuA,L7ruEZJO8tGQIHPxGTztAA,"['sherri', 'fat', 'thyroid', 'ass', 'load', 'first', 'full', 'meal', '10', 'today']",2011-05-30 18:46:02,0
9759,N932_t0JQqpDbh4Pl7zPUA,VjaHHmV-rSkFaOAnU3faxg,"['first', 'time', 'diner', 'now', 'lifetim', 'diner', 'delici', 'superb', 'staff', 'worth', 'wait']",2014-10-12 01:53:08,0
9760,Pam6DMF7VTKRIW9YUlr1gg,CqCWN9aBJf8YNJxyel7psg,"['the', 'fetalici', ""'nuff"", 'said']",2014-05-21 21:39:44,0
9761,G6mTx7-Hmw3WX6xQMZB1qg,3-HFGxmbzSax-NySJ_LzDg,"['the', 'worst', 'chines', 'restaur', 'madison', 'they', 'sens', 'serv', 'custom']",2016-02-13 02:21:11,0
9762,LYlIWXSNz9fGtxq8Lkx2eA,6okGKL2PA7kkc-GjZzNHnA,"['yummi', '!', '!', 'No', 'complaint']",2017-04-13 03:14:07,0
9763,1q4FDY-fcI9zKSCK8fY1oQ,skJ-AlN0DT9pmBDz0ixeJw,"['great', 'food..drop', 'star', 'woman', ""'s"", 'bath', 'disgust', '!', '!', '!', '!', '!', '!']",2015-11-15 22:53:30,0
9764,TlgV82AvHhcNI8UM4s3Abg,i60v66vwf1A13YqcIqGD_A,"['great', 'servic', 'wink', 'wink']",2011-04-03 16:27:44,0
9765,hbZxLYCc8sskdC1-hRF-zA,aVBFKYoF0AHuusNssaQpJA,"['pizza', 'good', 'limit', 'top']",2015-02-22 13:03:48,0
9766,QmI0wX3TDRGc0YCW1FvpzA,QjAa1btsfKXKCorXeb20Vg,"['stroll', 'past', 'pizza', 'buffet', 'make', 'sure', 'get', 'best', 'broast', 'chicken', 'ever']",2016-06-06 16:40:19,0
9767,ZSpwMCwWVj-kIUab2p3jxQ,Lvg2y48cv7xFUJBqoUXmvw,"['ignor', 'look', 'place', 'Do', ""n't"", 'worri', 'empti', 'the', 'food', 'great']",2014-07-11 23:41:38,0
9768,x4Z6T5URhza68SO0jaPcZQ,Y9Lsu_1dVNarV2wt1t5Cgw,"['love', 'hotel', 'hate', 'bar']",2016-09-13 23:07:40,0
9769,hJrMCkPm6JOkb4Jf5h4rYA,mOzxFBAHWwpuH7u5xP0oHw,"['major', 'cockroach', 'problem', '6/1/2011']",2011-06-02 03:18:28,0
9770,cOj9sT2yIEIIwd9E94QWVg,_FLNxsJ6T9WLkAdjwCLEqw,"['just', 'averag', 'coffe', 'experi', 'nice', 'servic', 'super', 'great', 'coffe']",2016-05-17 15:25:34,0
9771,aKr3tiBZ6g2ZzRk09Fb7yA,gNeiLxkopO1FgN4mjDESsA,"['the', 'capres', 'excel']",2012-11-06 18:21:59,0
9772,CWLaMU0adG6BGEpnGzDBtA,itthpAROLKuP8oks3AaycA,['delici'],2015-11-26 16:00:42,0
9773,hJrMCkPm6JOkb4Jf5h4rYA,mOzxFBAHWwpuH7u5xP0oHw,"['best', 'sushi', 'madison']",2011-08-15 01:01:40,0
9774,IPy3uJllYJmFcZwYJ0kujA,C37hwsGUHn_3-il0ypeY-Q,"['good', 'old', 'fashion', 'egg', 'benedict', ""n't"", 'best', 'cool', 'atmospher']",2012-12-30 18:58:53,0
9775,1wQYKH592kgO_9reu-pO0Q,yPgUkQxj8CYPKF89HV65kg,"['servic', ':', ':', '/', 'yike']",2012-07-11 00:43:46,0
9776,Rfhx5Zud5yFLnVcQacVshw,ya6BOrPTHYLKo2ectBd1EA,"['bacon', 'pancak', '!']",2013-10-03 13:59:49,0
9777,hJrMCkPm6JOkb4Jf5h4rYA,Xc3Y8_cWBnMVXvoJmGCh4g,"['My', 'favorit', 'place', 'madison', 'go', 'nice', 'inexpens', 'dinner', 'advanc', 'plan', '!', 'close', 'sunday']",2011-07-30 02:33:30,0
9778,D2yFCcW1iPJlQDKC5mCArQ,XxnQKE9jTD0bTE3LZ5NOtQ,"['best', 'bloodi', 'madison']",2014-02-01 18:31:40,0
9779,yXlojZiSvt7NE5Zetpkk1w,ZEL8SF4BCqYgHyDyDxEUBA,"['If', ""'s"", 'summertim', 'weekend', ""'s"", 'rain', 'go', 'earli', 'breakfast', 'place', 'fill', 'fast', 'folk', 'camp', 'local', 'tri', 'escap', 'weather', '!']",2016-10-02 13:04:21,0
9780,AathIHEkDp2iMPhGwishlQ,RJNAeNA-209sctUO0dmwuA,"['pretti', 'good', 'place', 'alway', 'pack', 'though']",2015-08-12 12:31:56,0
9781,zK4Op6hBPfI3MwKc_so22w,ytX-rw4wwOgmzr1n5RuxpA,"['great', 'lamb', 'sausag', '!', 'enjoy', 'laila', ""'s"", 'great', 'food', 'madison', 'eat', 'b-cycl', 'brunch', 'tour']",2014-08-09 16:08:32,0
9782,hJrMCkPm6JOkb4Jf5h4rYA,EgtyW19V-64c6PmRuvzSEA,"['the', 'west', 'african', 'peanut', 'stew', 'amaz']",2011-11-11 02:23:19,0
9783,oK7pcY2qIjJp7ZihwcPoAQ,ubEa6XiMt6gOJ9xsUkbpEw,"['the', 'mid-cours', 'squash', 'flower', 'spectacular', 'but', 'cheddar', 'beignet', 'entre', 'one', 'best', 'meal', 'I', ""'ve"", 'ever', 'My', 'husband', 'I', 'love', 'view', 'capitol', 'server', 'attent']",2012-08-10 03:59:59,0
9784,KkWivsFDDnar1tVC_VVN9w,K-haZKqNHIJwWlFvbnn7vA,"['frappalici', '!', 'I', ""'m"", 'run', 'starbuck', 'tip', ':']",2013-07-23 20:03:15,0
9785,EqZRpkpkWf54rwfnq5MUsw,p5LmGtCNBI74xmwhSmyo8Q,"['realli', 'enjoy', 'taiwan', 'red', 'milk', 'tea']",2018-04-28 15:39:47,0
9786,k5N1YV-n_KVmAAjQljSvsQ,LZ_R2OLgZQSQMMzlp8uUOA,"['tri', 'melt', 'pot', 'burger', '!']",2015-06-09 18:55:03,0
9787,g1tL61rP6VvDIy_aONK9Mg,utC9M5BetVY6GECRyZeLEw,"['one', 'kind', 'indian', 'restaur', 'madison', 'I', ""'d"", 'give', '4star', 'maharani', 'W', 'washington', 'madison', 'WI', 'they', ""'ve"", 'got', 'good', 'food', 'varieti', 'option', 'vegetarian', 'meat', 'lover', 'Do', ""n't"", 'miss', 'chicken', 'tikka', 'masala', 'ask', 'complimentari', 'mango', 'lassi', ""'s"", 'first/second', 'time', 'great', 'food', 'nice', 'peopl']",2013-01-20 00:48:24,0
9788,l8nz98Dup3LS4LReAmvBjA,LYpujMCxfrHcSO_NA1BRQg,"['breakfast', 'si', ':']",2012-03-03 18:46:41,0
9789,8NKcIFSPAgqPBFgKv3jG8A,ZU5o262dKYRKb-8VXEqZtg,"['old', 'time', 'fish', 'fri', 'loud', 'awesom', 'walley', '...']",2011-07-22 23:30:46,0
9790,Y78xL2sadoZKiQ1ZH0XUjw,PLiVD2blqBDRzAAd1_RxxQ,"['serious', 'amaz', 'breakfast', 'wrap', '!', '!', '!']",2014-05-14 14:58:07,0
9791,lPhOXuAox3CEv98FNHN0NA,ygjJmeiGoO--QpTqJ_kZjA,"['good', 'servic', 'good', 'food', 'differ']",2011-04-06 18:18:43,0
9792,ZNcZhBazO7xinEOpCOddSQ,Gi48Z9ZPlEUgQU1xo_7Hjw,"['get', 'spanish', 'latt', '!']",2017-10-08 23:30:04,0
9793,sQm1OzDEi7VGZE6ZxlUjVg,lXE09qNzIeqgVLJGsylEXg,"['hand', 'best', 'taco', ""'s"", 'madison']",2017-09-03 21:39:17,0
9794,ClFiQypiehD8BRXA-BeKvA,v14P9-vB1yjxFfFEYEWudw,"['By', 'far', 'best', 'way', 'start', 'day', 'No', 'matter', 'horribl', 'night']",2012-07-09 11:39:36,0
9795,nVLglZlNaWBfcoK52Nr1Ow,hoqk5SFvERVDJVXUaFLpLQ,"['delici', 'food', 'fun', 'atmospher', 'I', 'look', 'forward', 'eat', 'I', 'town']",2016-10-22 21:17:35,0
9796,Sqnhekjtfh9eRiqjS3ne8A,1Os0g2rh6I50ZIXEZSaNkA,"['sunday', 'brunch', 'mimosa', 'need', 'I', 'say', '?']",2017-05-22 15:55:08,0
9797,xkoYt-PHR0frbs_W5Zml9Q,M25NgFDHrozQn4MhIsEpRw,"['It', ""n't"", 'matter', 'order', 'AJ', 'fabul', 'chef', ""'s"", 'delici', '!']",2011-12-31 01:11:38,0
9798,KkWivsFDDnar1tVC_VVN9w,QwGV_v3s9eOMzfWrFLUf6A,"['almond', 'milk', 'ice', 'cream']",2013-07-26 18:25:24,0
9799,7gr-nfeUno9TLBvmL5yBtw,gN8H5X-k7GHbAXm97q0kkg,"['good', 'food']",2017-05-18 16:32:28,0
9800,g4xEwDW4hcEDarFsmzZPYQ,35AWV2l8s2DbBxKbexPU7A,"['the', 'hot', 'garlic', 'sauc', 'pretti', 'much', 'good', 'anyth']",2012-04-17 18:16:58,0
9801,kPDqhTX3fK4_-mKgdMBxKQ,bE2pOsHjCM8048ILoRVxNw,"['not', 'sure', 'happen', 'servic', 'terribl']",2016-10-24 22:24:31,0
9802,zrTnxjJRCfMHNPtUPMAZhA,BuS11AF9XSHEShscxQEzeg,"['still', 'good', 'get', 'isthmu']",2015-11-19 20:24:33,0
9803,xZYy_V86WtYfc9-8ntLjAA,vzwTXHLB5iTL2TlW6oVfUQ,"['oili', 'flavorless']",2014-05-11 23:03:45,0
9804,W5MoOUbtzix40pZegH3e7Q,ot_dtez-8ngRgH0h2G24Gg,"['awesom', 'food', 'servic', 'definit', 'recommend']",2015-08-20 01:14:34,0
9805,YOeW9T5YJ97qvukJiNi2DA,k76zkFY6PbIW4T_Riq15pQ,"['big', 'fan', '!', 'neat', 'decor']",2014-12-31 16:12:38,0
9806,fYTByFRA6gT4gslsPP14xA,ewEDv_q-K0fV0FepkHB8sA,"['wow', '...', 'kid', 'look', 'like', 'realli', 'old', 'dirti', 'dive', 'bar']",2017-07-30 02:22:55,0
9807,LHGiDNtlFgH4sg375mfUlg,RJNAeNA-209sctUO0dmwuA,"['real', 'good', 'chees', 'curd']",2015-04-29 00:52:56,0
9808,7KDNSIIIaRWkQ-NNsJydtA,aVBFKYoF0AHuusNssaQpJA,"['wow', '...', 'love', 'place', 'great', 'servic', 'well', 'amaz', 'Ca', ""n't"", 'stop', 'eat']",2014-03-08 23:34:12,0
9809,l4vwIpYMnNNTdnnF2U-7TA,kEIe_lyBKdFB6Hv_wsUYaw,"['great', 'curri', 'nice', 'jazz', 'background', 'love', 'peanut', 'sauc']",2014-11-15 20:31:28,0
9810,mtFhFxV3PDmJkZhR59oTUQ,hOxNKZJ8wWg8Q165U7CCqg,"['high', 'west', '21']",2013-09-09 22:39:40,0
9811,EVCKrkfhFkjFHmeDTQCTzQ,yb5YMIqZGOBRxB__-xT9iQ,"['If', 'like', 'wait', '22', 'minut', 'drive', 'thru', 'place']",2018-01-27 08:49:14,0
9812,7wtQ35bdmhFTD368CzjLQg,RpJJeDl84FKx4-FwwY2w0w,"['the', 'new', 'york', 'strip', 'B2', 'steak', 'sauc', 'fantast', '...']",2012-03-09 01:08:56,0
9813,K0ioTi5ELdtWb75jEJHOSA,z9lOfnUorcbWR_xS0DSeHw,"['thi', 'place', 'suck', 'Do', 'go', '!']",2012-09-12 23:32:33,0
9814,ukvXZuS8n67thxKFigK3yQ,15LjiMzeVbTpQgaFBWO32A,"['odd', 'sandwich', 'configur', 'coal', 'law', 'roast', 'beef', 'yuck', '!', 'roast', 'beef', 'dri']",2016-03-31 17:44:20,0
9815,gKG0oO3L8_IyVD5-25Ig2A,ewEDv_q-K0fV0FepkHB8sA,"['let', 'say', 'steak', 'big', 'left', 'leg', 'jeeper', '!']",2013-04-07 01:04:48,0
9816,PfK06SdTrnjCAymSWr1eAQ,sOs9goJyHT5Ggu1hTsp3kg,"['great', 'special', 'like', '$', '5', 'beer', 'burger', '20th', 'anniversari']",2014-11-12 03:46:33,0
9817,hOuUqf-fdY9rwjTVe4dF8Q,Sh_c-UZ8Tk_H1porVieNmA,"['got', 'nacho', 'late', 'night', 'snack', '...', 'good', 'eat', 'drink', 'atmospher']",2017-10-13 04:47:19,0
9818,nPnZRqHBiVcVcNoenYQhPA,RDQ_812x82H72J7C6jG36Q,"['thumb', '!', 'delici', 'authent', 'venezuelan', 'food']",2013-08-11 21:36:21,0
9819,SfCRV_z968sQytgpQ8wiuA,K-haZKqNHIJwWlFvbnn7vA,"['anoth', 'pit', 'stop', 'sherri', '``', 'the', 'beastgirl', 'elazegui', ""''""]",2011-05-30 18:55:33,0
9820,i7TZvkPoc9uocrrBwWqzWg,lc9RZgA1FYbaJp4JQ4gm0Q,"['grab', 'spot', 'front', 'window', 'peopl', 'watch']",2013-07-21 00:04:55,0
9821,-NtLfCP4B9v6i-G5Vm_lWQ,QlAPX3c0Vm2dU_w3puIAIw,"['veri', 'good', 'also', 'pricey', 'good', 'servic']",2017-03-04 02:00:49,0
9822,QmI0wX3TDRGc0YCW1FvpzA,y6R_bSCYiotoUjvygVcFaQ,"['come', 'earli', 'Be', 'patient', 'recogn', ""'re"", 'one', 'dig', 'pizza']",2016-04-16 23:58:58,0
9823,wFqPXDbnRVBGYkHZuK4kZg,S3-JpB5dBhMXmauMqeoN-g,"['fresh', 'food', 'well', 'made', 'great', 'servic', 'all', 'good']",2015-11-07 17:06:47,0
9824,vqnbTZj3SJpFkGAG8w3wNA,S3-JpB5dBhMXmauMqeoN-g,"['the', 'best', 'mexican', 'food', 'madison', 'easi']",2016-06-03 22:15:15,0
9825,0RC2JnwlfwKS7q3-Mx-XGw,-jZ1TrvY56HFqmxjbpcU2A,"['they', ""'re"", 'open', '8-2', 'sunday']",2010-11-28 14:55:04,0
9826,KkWivsFDDnar1tVC_VVN9w,B2Vh3RyRnLjns4sRMEhmrQ,"['If', 'judg', 'sandwich', 'base', 'bread', 'place', 'great']",2013-07-20 01:42:27,0
9827,7l15hCfVJL7x8hEHZGTckA,86Ha2bJ6zMvWSv319myoQA,"['our', 'go-to', 'place', 'lunch', 'great', 'food', 'awesom', 'servic', 'love', 'regular', 'menu', 'colleagu', 'like', 'test', 'daili', 'special', 'the', 'butternut', 'squash', 'soup', 'mmmm']",2014-02-04 19:27:07,0
9828,tJX0BCdZmxhbPR1DBy83_Q,tReZFexwhjsbyKdIi80AGQ,"['absolut', 'horribl', '!']",2016-10-14 19:57:25,0
9829,7wtQ35bdmhFTD368CzjLQg,mOzxFBAHWwpuH7u5xP0oHw,"['great', 'atmospher', 'good', 'sushi', 'habachi']",2012-03-08 03:17:30,0
9830,_ShPQVMPq0mJXWKvdq3ISg,zERyZLsAyB47bMZlfUV-SQ,"['home', 'good', 'food', 'A', 'solid', 'choic', 'group', 'ca', ""n't"", 'decid', 'want', 'save', 'room', 'pie', '!']",2010-08-15 19:49:59,0
9831,l8nz98Dup3LS4LReAmvBjA,M-caugKzJ9qLOmCBfD9Nyg,"['breakfast', 'xD']",2012-03-05 15:48:10,0
9832,FTDkdWwfgGRdts4ZuxnSxg,x0LohgBoD53hIa3BMM00PQ,"['kelli', 'thank', 'excel', 'servic', '!']",2013-03-19 01:30:03,0
9833,UPxZtdJaNwP5qxe8sRKMuQ,Dcj69NZJnbJhK-YHP_nULA,"['sit', 'bar']",2015-08-22 22:42:41,0
9834,kBJL84QKRwpAL4g84dt7Zw,eI1n8YoS2xKCCpkLQp-CYA,"['get', 'crowd', 'food', 'fresh', 'less', 'disturb']",2017-04-30 17:12:11,0
9835,d57TDBeXFLSCpBb7KZE6Yg,ZliwQrjUnAosBLM8W_bsGQ,"['come', 'earli', 'qait', 'worth', 'proper', 'plane', 'avoid', 'wait']",2014-07-29 11:00:39,0
9836,z1oTUOFjAdoJ5aEnjDrlzw,naPGOTVEpRZavvn9-sFg8A,"['It', 'get', 'busi', 'morn', ""n't"", 'wifi', 'weekend', 'ca', ""n't"", 'beat', 'pastri', 'coffe', 'food']",2014-05-03 15:25:57,1
9837,lHjg0SJoeS17FMS5jkZ7Gw,VxwcmqZ56tzPr7ZbLxlhTw,"['alway', 'fast', 'food', 'pretti', 'good']",2017-09-03 23:22:22,0
9838,lPhOXuAox3CEv98FNHN0NA,lqtybK6_GjSqhK8U55Mc7w,"['septemb', 'cat', 'fish', 'special', 'delici']",2010-10-08 23:47:29,0
9839,pfP0n9ih9Uwg4dXKg598dQ,XmsBtCykUtObXg4Q1mYpvg,"['2', 'word', 'chees', 'curd']",2016-10-22 17:05:37,0
9840,k19AuxYM8WK2g9ynssth7Q,2qjvYspb3bEmCaw1vmSk0g,"['cool', 'atmospher', 'nice', 'food']",2018-01-14 04:27:20,0
9841,8JRdV9x54bhMq3x4c0ulSQ,EiHj4zrEOA8SlMO69qSHZg,"['small', 'place', 'amaz', 'homi', 'food', 'would', 'recommend', 'everyon']",2017-12-03 14:18:58,0
9842,i7TZvkPoc9uocrrBwWqzWg,RJNAeNA-209sctUO0dmwuA,"['Do', 'favor', 'start', 'doubl', 'order', 'chees', 'curd', 'you', ""'ll"", 'glad', 'got', 'two', 'they', ""'re"", 'amaz', 'best', 'I', ""'ve"", 'ever', 'the', 'tiger', 'sauc', 'rock', '!']",2013-07-13 05:20:38,0
9843,bSl4-iOC6GfRqJn9SOhVQQ,uteI0OIVarN_qkmORgPPgg,"['Be', 'sure', 'request', 'spici', 'green', 'chutney', 'order', 'anyth', 'vegan', '&', 'vegetarian', 'side', 'menu', '!', 'dal', 'curri', 'okra', 'masala', 'veget', 'thali', 'among', 'mani', 'vegi', 'option', '‼']",2016-09-17 00:00:00,0
9844,wnkm2S8CgySNasF7YqnbBQ,ubEa6XiMt6gOJ9xsUkbpEw,"['eat', 'want', 'good', 'good', 'feel', 'like', 'king', 'treat', 'special', 'someon', '!']",2014-04-27 02:19:24,0
9845,F3L0x3gcRsn3I__1umUsbg,Wtp0Pfnhd7NvUIEawiIjTA,"['legit', 'beer', 'select', 'delici', 'reuben', '!', '!']",2016-06-27 02:06:39,0
9846,E3xpr996watZyp6P0587Ow,EgtyW19V-64c6PmRuvzSEA,"['innov', 'menu', 'delight', 'foodi', '-', 'vegetarian', 'carnivor', 'alik', '!']",2011-11-14 02:10:31,0
9847,Z8Q22fRphtBFlrMbVj11Bg,VMPSdoBgJuyS9t_x_caTig,"['squash', 'curri', 'chicken', 'done', 'done']",2013-11-09 18:44:09,0
9848,0cYZvANIt3eh49rr5cqqQA,Woqed5Fw95J6oEZxIHiBgg,"['solid', 'ramen', 'will', 'look', 'forward', 'come', 'back', 'soon']",2017-06-01 00:27:23,0
9849,es1lWvlMolJCEOFP8FbR-w,DEF77d-_S0UT2OI-njM5fQ,"['awesom', 'taco']",2017-09-16 16:01:28,0
9850,7VJgv44U0U7Ny-5tM-fESg,q_IrYzYP89MUq-18oedTJg,"['great', 'food', '!', 'deliv', 'time', 'hot']",2017-05-28 15:34:58,0
9851,ggQJrV9hMds1qZ7psqQIMA,aRIZPbrHwnM04TTXLYrFMg,"['flame', 'gnocchi']",2011-05-06 03:13:16,0
9852,hJrMCkPm6JOkb4Jf5h4rYA,Woqed5Fw95J6oEZxIHiBgg,"['By', 'far', 'best', 'ramen', 'anywher', 'near', 'madison', 'reason', 'price']",2017-02-12 02:21:12,0
9853,l8nz98Dup3LS4LReAmvBjA,LYpujMCxfrHcSO_NA1BRQg,"['befor', 'go', 'chicago', ':']",2012-03-08 15:43:56,0
9854,u_T7o6aFz1vYXHfPFPOn5w,NVIaU1w3e8KSeaGihSWicg,"['bring', 'cash', 'get', 'brick', 'burger', 'enjoy', 'life']",2016-07-20 05:28:45,0
