,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
1527,rECtpzeqtOdR5gIWiXoGfQ,Jamerica Caribbean Restaurant,1236 Williamson St,Madison,WI,53703,43.0841601,-89.3633512,3.5,56,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsTableService': 'True'}","Caribbean, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
1528,MwsLN3Lo2SEbldy0HvBYEw,Subway,5551 Eastpark Blvd,Madison,WI,53718,43.1477343983,-89.2879148133,2.5,3,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Fast Food, Sandwiches","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-20:0'}"
1529,HOCeog5qhTFVTJnHldF8kw,Fink's Cafe,204 W Main St,Mount Horeb,WI,53572,43.008818,-89.740633,4.0,18,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'BikeParking': 'True'}","Cafes, Restaurants",
1530,hDhQvwpLWSzSgZQSKUSOqQ,Potbelly Sandwich Shop,564 State St,Madison,WI,53703,43.074987,-89.394888,3.5,41,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'DriveThru': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True'}","Sandwiches, Delis, Fast Food, Restaurants, Salad, Soup","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
1531,cUy8ww2wcqW-1RJLNSvBkA,Babes Grill & Bar,5614 Schroeder Rd,Madison,WI,53711,43.0469096,-89.4770975,3.5,90,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'""}","Gastropubs, American (New), Nightlife, Sports Bars, Seafood, Bars, American (Traditional), Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '21:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
1532,-ga9DRU4HE6Li9_tWH3_Fg,McDonald's,651 W Main St,Waunakee,WI,53597,43.1923628304,-89.4661277533,3.0,4,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","Fast Food, Burgers, Coffee & Tea, Restaurants, Food","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}"
1533,AI-LZ6BgPgChSpRGoVJW2w,Crowne Plaza Hotel - Madison,4402 E Washington Ave,Madison,WI,53704,43.1279755,-89.3097415,2.5,80,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'Corkage': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1534,cUlrdqPesvSD3V26957Hqw,Daly's Bar & Grill,1086 Emerald Ter,Sun Prairie,WI,53590,43.186541,-89.232231,3.5,35,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True'}","American (Traditional), Restaurants, Bars, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
1535,LhU-XsZ2YObJnP-5uiMIjA,Habanero's Mexican Grill,3001 N Sherman Ave,Madison,WI,53704,43.1297225601,-89.3627387103,3.5,26,1,"{'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False'}","Mexican, Restaurants",
1536,HewGH1vYiZpkCoXeGOsA9g,Fork & Spoon Cafe at RP's Pasta Co.,1133 E Wilson St.,Madison,WI,53703,43.0834989,-89.3655138,3.5,3,0,"{'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True'}","Vegetarian, Restaurants, Sandwiches, Local Flavor, Italian","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
1537,1ti16CM6jlDt66P5PDqyUg,La Joya Mexican Restaurant,3737 Milwaukee St,Madison,WI,53714,43.097994,-89.320026,4.5,3,0,,"Restaurants, Mexican",
1538,b5uN4oS-VZh8i2ETkZ3-8A,Milio's Sandwiches,"8333 Greenway Blvd, Ste 120",Middleton,WI,53562,43.0898672,-89.5265018,3.0,4,1,"{'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-16:0', 'Sunday': '11:0-16:0'}"
1539,3S8ofvLdDZUE2M7L5eDquw,Headquarters Bar & Restaurant,101 Concord Dr,Oregon,WI,53575,42.916602,-89.37284,3.0,53,1,"{'Smoking': ""u'outdoor'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HappyHour': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2'}","Nightlife, Restaurants, Sports Bars, American (New), Bars","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:30', 'Saturday': '7:0-2:30', 'Sunday': '7:0-2:0'}"
1540,fdX_eu-dCaKsDaK_itNIzQ,Tutto Pasta State Street,305 State St,Madison,WI,53703,43.0746252,-89.3904694,3.0,184,1,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True'}","Italian, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
1541,HfQm-rq78QfSeJmm0i1I9Q,QDOBA Mexican Eats,5401 Caddis Bend Rd,Fitchburg,WI,53711,43.0192882,-89.4200437,3.0,14,1,"{'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True'}","Fast Food, Restaurants, Event Planning & Services, Caterers, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
1542,h98IJqWW0wVxwoLV03Azfw,MOD Pizza,"2960 Cahill Main, Ste 103",Fitchburg,WI,53711,43.0171295818,-89.4230023641,4.5,75,1,"{'RestaurantsAttire': ""'casual'"", 'DriveThru': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'RestaurantsTableService': 'False'}","Fast Food, Pizza, Salad, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-20:0'}"
1543,O0reEO0squzDLq_zUfxR_w,Fuddruckers,1601 Aspens Commons,Middleton,WI,53562,43.0907884,-89.5292944,3.5,34,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True'}","American (Traditional), Burgers, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
1544,-IoO4qZCdIQNgj2vCt9hqA,Chasers Bar & Grille,319 W Gorham St,Madison,WI,53703,43.0741778,-89.3919536,3.5,42,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'very_loud'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'""}","Nightlife, Bars, Sandwiches, American (New), Delis, Burgers, Restaurants","{'Tuesday': '15:0-2:0', 'Wednesday': '15:0-2:0', 'Thursday': '15:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
1545,Dcj69NZJnbJhK-YHP_nULA,Brasserie V,1923 Monroe St,Madison,WI,53711,43.064034,-89.4180188,4.0,321,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BYOBCorkage': ""'no'"", 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'HasTV': 'False'}","Sandwiches, French, Belgian, Brasseries, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '16:0-23:0'}"
1546,CpPJ2UKAxDLwj95-HNFPHg,Barriques Market,"5957 McKee Rd, Ste 5",Fitchburg,WI,53719,43.0149710513,-89.4576370192,4.0,81,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Corkage': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'""}","Coffee & Tea, Beer, Wine & Spirits, Food, Delis, Cafes, Restaurants","{'Monday': '6:30-21:0', 'Tuesday': '7:0-18:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '6:30-22:0', 'Sunday': '7:0-20:0'}"
1547,ugdUuApH3pYXggW5qpbALg,Mr. Torta's,4527 Cottage Grove Rd,Madison,WI,53716,43.083976745,-89.3033632212,3.5,20,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True'}","Latin American, Mexican, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
1548,cMybOpJd352Cb6y9SeVhPw,Harvest,21 N Pinckney St,Madison,WI,53703,43.0761955,-89.3834879,3.5,220,1,"{'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'Alcohol': ""'full_bar'"", 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Restaurants, American (New), Bars, Nightlife","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}"
1549,dyJK_XniS782sIhzWS7z5g,Lane's Bakery & Coffee,2304 S Park St,Madison,WI,53713,43.0420146,-89.3939138,4.0,40,1,"{'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Coffee & Tea, Flowers & Gifts, Food, Grocery, Cafes, Gift Shops, Bakeries, Shopping","{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '6:0-16:0'}"
